target_name,target_ID,drugbank_ID,disease_name,disease_ID
Glutathione S-transferase P,733,904,Gastrointestinal Neoplasms,319
Glutathione S-transferase P,733,904,Head and Neck Neoplasms,347
Glutathione S-transferase P,733,904,Neoplasms,542
Glutathione S-transferase P,733,904,Neurotoxicity Syndromes,563
Glutathione S-transferase P,733,904,Neutropenia,564
Glutathione S-transferase P,733,904,Ovarian Neoplasms,598
Glutathione S-transferase P,733,904,Peripheral Nervous System Diseases,629
Glutathione S-transferase P,733,904,Precursor Cell Lymphoblastic Leukemia-Lymphoma,651
Glutathione S-transferase P,733,904,Rectal Neoplasms,680
Proto-oncogene tyrosine-protein kinase SRC,319,933,Breast cancer,117
Proto-oncogene tyrosine-protein kinase SRC,319,933,"Cancer, unspecific",130
Proto-oncogene tyrosine-protein kinase SRC,319,933,Osteoporosis and other bone-related diseases,593
Proto-oncogene tyrosine-protein kinase SRC,319,933,"Osteoporosis, unspecified",595
Dipeptidyl peptidase IV,332,952,Autoimmune Diseases,88
Dipeptidyl peptidase IV,332,952,Diabetes mellitus,234
Dipeptidyl peptidase IV,332,952,Malignancies,491
Dipeptidyl peptidase IV,332,952,Noninsulin-dependent diabetes mellitus,567
Dipeptidyl peptidase IV,332,952,Obesity,572
